[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:850): ===PROFILE===

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:852): [event_context]

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:853): codec=h264 resolution=1280x578 fps_nominal=30 rtx_enabled=1 fec_enabled=1

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:859): stall_rtp_ts=2301897544 stall_gap_ms=142 stall_report_size_bytes=0 nack_sent=0 frame_count_in_window=12

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:868): stall_time_utc_ms=1771955672506 stall_time_utc=2026-02-24 17:54:32.506

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:870): window_rtp_ts=[2301867664,2301900514] window_time_ms=[3646875113,3646876220]

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:875): 

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:876): [timeline_digest]

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:921): 3646875212 captured, RTP TS: 2301867664, Frame Size: 5095, PREV_GAP -1, Encode 5, Asemble2Decode 18, Decode 3, DEC_GAP -1

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699): P: seq 5736, size 1091, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28539, size 1093, send_delta 317, recv_delta 820

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699): P: seq 5738, size 1091, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28452, size 1093, send_delta 156, recv_delta 254

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28480, size 1093, send_delta 236, recv_delta 540

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28508, size 1093, send_delta 237, recv_delta 646

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28524, size 1093, send_delta 316, recv_delta 769

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28540, size 1093, send_delta 317, recv_delta 823

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699): P: seq 5739, size 1091, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28453, size 1093, send_delta 156, recv_delta 256

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28481, size 1093, send_delta 236, recv_delta 554

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28509, size 1093, send_delta 237, recv_delta 658

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28525, size 1093, send_delta 316, recv_delta 769

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28541, size 1093, send_delta 317, recv_delta 830

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699): P: seq 5740, size 1091, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28454, size 1093, send_delta 156, recv_delta 261

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28482, size 1093, send_delta 236, recv_delta 554

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28510, size 1093, send_delta 237, recv_delta 659

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28526, size 1093, send_delta 316, recv_delta 779

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28542, size 1093, send_delta 317, recv_delta 834

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699): P: seq 5741, size 150, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28455, size 152, send_delta 156, recv_delta 267

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28483, size 152, send_delta 236, recv_delta 554

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28511, size 152, send_delta 237, recv_delta 659

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28527, size 152, send_delta 317, recv_delta 779

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28543, size 152, send_delta 317, recv_delta 837

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:921): 3646875245 captured, RTP TS: 2301870634, Frame Size: 6264, PREV_GAP 28, Encode 6, Asemble2Decode 0, Decode 5, DEC_GAP 10

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699): P: seq 5742, size 1116, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28456, size 1118, send_delta 123, recv_delta 233

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28484, size 1118, send_delta 203, recv_delta 520

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28512, size 1118, send_delta 204, recv_delta 625

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28528, size 1118, send_delta 284, recv_delta 745

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28544, size 1118, send_delta 284, recv_delta 803

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699): P: seq 5743, size 1116, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28457, size 1118, send_delta 123, recv_delta 237

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28485, size 1118, send_delta 203, recv_delta 525

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28513, size 1118, send_delta 204, recv_delta 636

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28529, size 1118, send_delta 284, recv_delta 748

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28545, size 1118, send_delta 284, recv_delta 810

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699): P: seq 5744, size 1116, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28458, size 1118, send_delta 123, recv_delta 242

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28486, size 1118, send_delta 203, recv_delta 529

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28514, size 1118, send_delta 204, recv_delta 636

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:840][22816](frame_time_window.cc:699):  - R: seq 28530, size 1118, send_delta 284, recv_delta 759

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28546, size 1118, send_delta 284, recv_delta 813

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699): P: seq 5745, size 1116, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28459, size 1118, send_delta 123, recv_delta 246

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28487, size 1118, send_delta 203, recv_delta 555

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28515, size 1118, send_delta 204, recv_delta 638

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28531, size 1118, send_delta 284, recv_delta 759

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28547, size 1118, send_delta 284, recv_delta 817

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699): P: seq 5746, size 1116, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28460, size 1118, send_delta 123, recv_delta 250

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28488, size 1118, send_delta 203, recv_delta 555

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28516, size 1118, send_delta 204, recv_delta 644

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28532, size 1118, send_delta 284, recv_delta 764

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28548, size 1118, send_delta 284, recv_delta 824

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699): P: seq 5747, size 1117, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28461, size 1119, send_delta 123, recv_delta 256

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28489, size 1119, send_delta 203, recv_delta 555

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28517, size 1119, send_delta 204, recv_delta 648

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28533, size 1119, send_delta 284, recv_delta 768

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28549, size 1119, send_delta 284, recv_delta 826

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699): P: seq 5748, size 150, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28462, size 152, send_delta 123, recv_delta 259

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28490, size 152, send_delta 203, recv_delta 555

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28518, size 152, send_delta 204, recv_delta 652

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28534, size 152, send_delta 284, recv_delta 771

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28550, size 152, send_delta 284, recv_delta 833

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:921): 3646875278 captured, RTP TS: 2301873514, Frame Size: 6304, PREV_GAP 27, Encode 6, Asemble2Decode 0, Decode 0, DEC_GAP -1

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699): P: seq 5749, size 1122, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28405, size 1124, send_delta 88, recv_delta 21

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28406, size 1124, send_delta 88, recv_delta 22

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28425, size 1124, send_delta 89, recv_delta 86

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699): P: seq 5750, size 1123, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28407, size 1125, send_delta 88, recv_delta 26

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28408, size 1125, send_delta 88, recv_delta 30

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28426, size 1125, send_delta 89, recv_delta 93

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699): P: seq 5751, size 1123, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28409, size 1125, send_delta 88, recv_delta 33

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28410, size 1125, send_delta 88, recv_delta 37

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28427, size 1125, send_delta 89, recv_delta 98

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699): P: seq 5752, size 1123, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28411, size 1125, send_delta 88, recv_delta 44

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28412, size 1125, send_delta 88, recv_delta 48

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28428, size 1125, send_delta 89, recv_delta 103

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699): P: seq 5753, size 1123, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28413, size 1125, send_delta 88, recv_delta 51

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28414, size 1125, send_delta 88, recv_delta 57

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28429, size 1125, send_delta 89, recv_delta 104

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699): P: seq 5754, size 1123, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28415, size 1125, send_delta 88, recv_delta 63

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28416, size 1125, send_delta 88, recv_delta 66

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28430, size 1125, send_delta 89, recv_delta 111

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699): P: seq 5755, size 150, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28417, size 152, send_delta 88, recv_delta 72

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28418, size 152, send_delta 88, recv_delta 72

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28431, size 152, send_delta 89, recv_delta 116

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:921): 3646875311 captured, RTP TS: 2301876574, Frame Size: 1657, PREV_GAP 28, Encode 6, Asemble2Decode 155, Decode 6, DEC_GAP 2

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699): P: seq 5756, size 899, send_delta 0, recv_delta lost

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28419, size 901, send_delta 55, recv_delta 38

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28420, size 901, send_delta 55, recv_delta 42

[I][2026-03-25 16:40:57.436 +08:00][22816][realx_logger.h:25][OnLogMessage] libjingle: [Network][I][044:841][22816](frame_time_window.cc:699):  - R: seq 28432, size 901, send_delta 56, recv_delta 82

